Id,SalePrice
2735,135528.18655692186
2736,149137.27467547826
2737,110802.57739265948
2738,133282.38694813935
2739,165829.5840515914
2740,134316.53888384957
2741,143122.70746908634
2742,176040.67636257442
2743,148933.85531352976
2744,157800.44138355998
2745,137384.01147255133
2746,133282.67710598637
2747,173815.35545241513
2748,129944.05505017549
2749,118042.8215394911
2750,121811.75576644152
2751,122285.87512998999
2752,234130.26940428244
2753,155242.16353871848
2754,246247.80630319167
2755,156351.81889114238
2756,68945.63079404549
2757,69202.44063542213
2758,86180.28772577875
2759,161791.20097808505
2760,150701.83157308286
2761,148653.32133011473
2762,137114.1830056799
2763,186438.57347867638
2764,154646.14544830268
2765,266502.91835428035
2766,128777.29606653345
2767,86208.10740164235
2768,88186.68420996825
2769,129856.34112145391
2770,138133.9384444296
2771,90625.77056447661
2772,59157.5253677094
2773,192213.0510169589
2774,136956.21940975377
2775,91015.85832031295
2776,155643.99102705318
2777,156955.5936747351
2778,96460.57688579115
2779,126160.99632696522
2780,69931.38721781547
2781,53405.79586839612
2782,69663.96695448375
2783,71394.16892445416
2784,118751.9258023061
2785,130601.52579917952
2786,47582.88552286086
2787,119606.79888045744
2788,58264.457327071126
2789,189303.41659441873
2790,60494.54971646934
2791,104188.61162708275
2792,24773.759495668608
2793,150581.44452557497
2794,95217.59648087298
2795,106176.58154803776
2796,102119.02533036309
2797,194058.0582840935
2798,107758.60016763081
2799,92737.54232613737
2800,50207.99635379056
2801,93652.05483005154
2802,130889.24091357272
2803,160480.75352075888
2804,158413.74483919388
2805,95416.24363660438
2806,87953.3807563353
2807,165932.2559328318
2808,161728.6749407423
2809,132660.05589690089
2810,110765.9071825277
2811,179621.96706075547
2812,197258.13760755205
2813,157942.65235977166
2814,156952.0604873495
2815,102596.5352178209
2816,201326.34191052
2817,139185.7560260318
2818,118715.65761932949
2819,191832.7584698185
2820,137099.5597901955
2821,116341.9437309202
2822,180994.7500288337
2823,305648.6780956837
2824,190628.40346999565
2825,138073.81438807608
2826,125566.82574757368
2827,126234.55534138027
2828,251143.06514804825
2829,208168.70168864419
2830,239646.4819818247
2831,189798.0723920154
2832,228178.74305799717
2833,327110.8582182302
2834,235347.63590527023
2835,222840.1477986183
2836,209520.4101124142
2837,129579.09134450727
2838,128499.12094297976
2839,176470.72395187273
2840,207916.44081189675
2841,207947.57456725842
2842,235166.55122252813
2843,141805.52817612034
2844,184620.40843385502
2845,107580.42734071703
2846,208939.99866613204
2847,227038.7383968914
2848,204802.6733607833
2849,200329.24827205585
2850,281662.50470381195
2851,222679.72368308518
2852,233722.9477890962
2853,240325.60945704466
2854,150971.5253089815
2855,201055.51852510593
2856,216908.2972054675
2857,198433.98263945107
2858,221266.61604368195
2859,119498.15810059567
2860,103693.40783165944
2861,115671.81198550863
2862,193213.62183882346
2863,104869.87817871777
2864,265790.2410845291
2865,132815.87195759284
2866,166461.29340906744
2867,108684.32966580636
2868,133441.87985777968
2869,105237.22908851734
2870,133318.80153202175
2871,57682.17532779509
2872,25366.96059581486
2873,104873.03729798256
2874,145269.19164097167
2875,118548.39336894467
2876,169814.54744835407
2877,137202.64582375507
2878,154501.07648899104
2879,140042.94150069795
2880,105965.34685953951
2881,140170.3006739186
2882,169498.38350917728
2883,203052.3796541333
2884,201744.31436965027
2885,180418.57958665266
2886,209544.09055773006
2887,91205.72141585809
2888,149023.08013190606
2889,42610.94376793786
2890,66013.72754002019
2891,140611.13085185108
2892,-4232.101677362167
2893,55980.45454663188
2894,27848.842314195674
2895,329225.75921566284
2896,269612.62506596744
2897,207155.54454140758
2898,153151.55844366754
2899,227142.5120496701
2900,164177.30510337744
2901,214510.77413613105
2902,201742.1619406603
2903,315450.08037647186
2904,349121.62223247474
2905,59987.098288292415
2906,198812.49857197772
2907,114166.94745834515
2908,113504.55640209976
2909,149001.3677695065
2910,51883.92099874171
2911,80519.60500619358
2912,152004.99512811867
2913,68062.07181734843
2914,54365.7014643031
2915,54307.91787849557
2916,68989.32823574696
2917,159910.3874584129
2918,90137.81834875817
2919,223766.36486630823
